Mémoire 49,L'IA a généré un premier jet que j'ai retravaillé.,À revoir pour la prochaine fois.
Projet 47,J'ai utilisé l'IA pour reformuler mes idées.,J'ai eu du mal à comprendre certaines consignes.
Présentation 46,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,À revoir pour la prochaine fois.
Analyse - Math,J'ai demandé à l'IA de générer un plan.,"Travail fait en retard, à améliorer."
Exposé,L'IA m'a permis de mieux structurer mes phrases.,À revoir pour la prochaine fois.
Présentation 8,L'IA a généré un premier jet que j'ai retravaillé.,"Travail fait en retard, à améliorer."
Mémoire,L'IA m'a permis de mieux structurer mes phrases.,À revoir pour la prochaine fois.
Analyse,Je me suis aidé de l'IA pour résumer un texte.,"Premier essai, pas encore au point."
Analyse,L'IA a généré un premier jet que j'ai retravaillé.,Pas totalement satisfait du rendu.
Mémoire 31,L'IA m'a donné des exemples concrets.,À revoir pour la prochaine fois.
Rendu du 28 September 2024,L'IA a généré un premier jet que j'ai retravaillé.,Travail fait rapidement.
Projet 19,L'IA m'a donné des exemples concrets.,À revoir pour la prochaine fois.
Rendu du 03 April 2023,Je me suis aidé de l'IA pour résumer un texte.,J'ai appris beaucoup en le faisant.
Rapport de stage - Philo,L'IA m'a aidé à clarifier certains concepts.,J'ai eu du mal à comprendre certaines consignes.
Compte rendu 43,L'IA m'a donné des exemples concrets.,Je pense que je peux faire mieux.
Rendu du 05 April 2025,J'ai utilisé l'IA pour vérifier la grammaire.,Travail fait rapidement.
Synthèse - Physique,J'ai utilisé l'IA pour vérifier la grammaire.,J'ai appris beaucoup en le faisant.
Compte rendu 32,J'ai utilisé l'IA pour vérifier la grammaire.,À discuter avec le professeur.
Synthèse,Je me suis aidé de l'IA pour résumer un texte.,Pas totalement satisfait du rendu.
Rapport de stage,J'ai utilisé l'IA pour reformuler mes idées.,Pas totalement satisfait du rendu.
Rapport de stage 29,L'IA m'a aidé à corriger mes fautes d'orthographe.,J'ai appris beaucoup en le faisant.
Exposé - Philo,Je me suis aidé de l'IA pour résumer un texte.,Travail fait rapidement.
Synthèse,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,"Premier essai, pas encore au point."
Dissertation 32,L'IA m'a aidé à corriger mes fautes d'orthographe.,"Travail fait en retard, à améliorer."
Dissertation - Info,L'IA m'a donné des exemples concrets.,Je pense que je peux faire mieux.
Rendu du 08 June 2024,Je me suis aidé de l'IA pour résumer un texte.,À discuter avec le professeur.
Présentation 20,L'IA m'a permis de mieux structurer mes phrases.,Je pense que je peux faire mieux.
Compte rendu,L'IA m'a aidé à clarifier certains concepts.,J'ai passé beaucoup de temps dessus.
Projet - Eco,L'IA m'a donné des exemples concrets.,À revoir pour la prochaine fois.
Rapport de stage,L'IA m'a permis de mieux structurer mes phrases.,"Travail fait en retard, à améliorer."
Compte rendu - Physique,J'ai utilisé l'IA pour reformuler mes idées.,À revoir pour la prochaine fois.
Synthèse - Physique,L'IA a généré un premier jet que j'ai retravaillé.,À discuter avec le professeur.
Présentation,J'ai utilisé l'IA pour vérifier la grammaire.,Je pense que je peux faire mieux.
Rendu du 27 March 2025,L'IA m'a permis de mieux structurer mes phrases.,J'ai appris beaucoup en le faisant.
Synthèse - Info,Je me suis aidé de l'IA pour résumer un texte.,"Travail fait en retard, à améliorer."
Projet - Math,J'ai demandé à l'IA de générer un plan.,J'ai appris beaucoup en le faisant.
Exposé,J'ai utilisé l'IA pour vérifier la grammaire.,Pas totalement satisfait du rendu.
Présentation 7,L'IA m'a aidé à corriger mes fautes d'orthographe.,Je pense que je peux faire mieux.
Mémoire - Eco,L'IA a généré un premier jet que j'ai retravaillé.,J'ai eu du mal à comprendre certaines consignes.
Synthèse - Physique,L'IA m'a permis de mieux structurer mes phrases.,J'ai eu du mal à comprendre certaines consignes.
Mémoire - Physique,Je me suis aidé de l'IA pour résumer un texte.,Pas totalement satisfait du rendu.
Présentation - Philo,L'IA m'a permis de mieux structurer mes phrases.,"Premier essai, pas encore au point."
Exposé 5,Je me suis aidé de l'IA pour résumer un texte.,À discuter avec le professeur.
Mémoire,L'IA m'a aidé à clarifier certains concepts.,À discuter avec le professeur.
Dissertation - Info,J'ai utilisé l'IA pour reformuler mes idées.,J'ai appris beaucoup en le faisant.
Présentation 24,L'IA m'a aidé à corriger mes fautes d'orthographe.,Travail fait rapidement.
Présentation,L'IA m'a donné des exemples concrets.,"Premier essai, pas encore au point."
Présentation,L'IA m'a permis de mieux structurer mes phrases.,"Premier essai, pas encore au point."
Projet - Philo,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,J'ai eu du mal à comprendre certaines consignes.
Projet 5,L'IA m'a permis de mieux structurer mes phrases.,Travail fait rapidement.
Présentation,J'ai utilisé l'IA pour vérifier la grammaire.,"Premier essai, pas encore au point."
Analyse,J'ai utilisé l'IA pour vérifier la grammaire.,À revoir pour la prochaine fois.
Présentation 4,L'IA m'a donné des exemples concrets.,J'ai eu du mal à comprendre certaines consignes.
Présentation,L'IA m'a donné des exemples concrets.,J'ai appris beaucoup en le faisant.
Mémoire - Math,L'IA a généré un premier jet que j'ai retravaillé.,À discuter avec le professeur.
Exposé 46,L'IA m'a aidé à corriger mes fautes d'orthographe.,"Travail fait en retard, à améliorer."
Rapport de stage 28,J'ai demandé à l'IA de générer un plan.,"Premier essai, pas encore au point."
Mémoire,L'IA m'a aidé à corriger mes fautes d'orthographe.,Pas totalement satisfait du rendu.
Mémoire 19,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,J'ai passé beaucoup de temps dessus.
Rendu du 01 January 2025,J'ai utilisé l'IA pour reformuler mes idées.,À discuter avec le professeur.
Synthèse - Eco,L'IA m'a permis de mieux structurer mes phrases.,J'ai eu du mal à comprendre certaines consignes.
Dissertation - Physique,J'ai demandé à l'IA de générer un plan.,À revoir pour la prochaine fois.
Mémoire,J'ai utilisé l'IA pour reformuler mes idées.,Pas totalement satisfait du rendu.
Compte rendu - Physique,L'IA m'a donné des exemples concrets.,Je pense que je peux faire mieux.
Synthèse - Physique,L'IA m'a aidé à clarifier certains concepts.,"Travail fait en retard, à améliorer."
Compte rendu,L'IA m'a donné des exemples concrets.,"Premier essai, pas encore au point."
Dissertation - Eco,L'IA m'a donné des exemples concrets.,À discuter avec le professeur.
Rendu du 22 January 2022,L'IA m'a permis de mieux structurer mes phrases.,Travail fait rapidement.
Projet - Math,L'IA m'a aidé à clarifier certains concepts.,Je pense que je peux faire mieux.
Rapport de stage 15,L'IA a généré un premier jet que j'ai retravaillé.,Je pense que je peux faire mieux.
Synthèse 31,L'IA m'a aidé à clarifier certains concepts.,J'ai eu du mal à comprendre certaines consignes.
Projet 13,Je me suis aidé de l'IA pour résumer un texte.,À discuter avec le professeur.
Exposé - Physique,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,J'ai eu du mal à comprendre certaines consignes.
Rendu du 20 April 2024,J'ai demandé à l'IA de générer un plan.,"Premier essai, pas encore au point."
Mémoire 7,L'IA m'a donné des exemples concrets.,J'ai appris beaucoup en le faisant.
Présentation 16,L'IA m'a aidé à corriger mes fautes d'orthographe.,Pas totalement satisfait du rendu.
Présentation - Math,J'ai demandé à l'IA de générer un plan.,Je pense que je peux faire mieux.
Exposé,L'IA m'a aidé à corriger mes fautes d'orthographe.,"Premier essai, pas encore au point."
Exposé 50,J'ai utilisé l'IA pour vérifier la grammaire.,J'ai eu du mal à comprendre certaines consignes.
Présentation,L'IA m'a aidé à corriger mes fautes d'orthographe.,Je pense que je peux faire mieux.
Rendu du 20 September 2024,J'ai demandé à l'IA de générer un plan.,"Travail fait en retard, à améliorer."
Rapport de stage - Physique,L'IA m'a donné des exemples concrets.,"Travail fait en retard, à améliorer."
Projet - Philo,L'IA m'a permis de mieux structurer mes phrases.,J'ai passé beaucoup de temps dessus.
Rapport de stage 35,L'IA a généré un premier jet que j'ai retravaillé.,À discuter avec le professeur.
Compte rendu,L'IA m'a aidé à corriger mes fautes d'orthographe.,Je pense que je peux faire mieux.
Rapport de stage - Info,J'ai utilisé l'IA pour reformuler mes idées.,"Travail fait en retard, à améliorer."
Compte rendu - Eco,L'IA a généré un premier jet que j'ai retravaillé.,Travail fait rapidement.
Rendu du 01 May 2024,Je me suis aidé de l'IA pour résumer un texte.,À revoir pour la prochaine fois.
Compte rendu,L'IA m'a aidé à clarifier certains concepts.,Pas totalement satisfait du rendu.
Dissertation 48,L'IA a généré un premier jet que j'ai retravaillé.,"Travail fait en retard, à améliorer."
Dissertation 30,L'IA m'a aidé à clarifier certains concepts.,Pas totalement satisfait du rendu.
Présentation 47,L'IA m'a aidé à clarifier certains concepts.,Pas totalement satisfait du rendu.
Analyse - Physique,L'IA m'a permis de mieux structurer mes phrases.,"Premier essai, pas encore au point."
Rapport de stage,J'ai demandé à l'IA de générer un plan.,J'ai appris beaucoup en le faisant.
Présentation,L'IA m'a aidé à clarifier certains concepts.,J'ai appris beaucoup en le faisant.
Synthèse - Info,L'IA a généré un premier jet que j'ai retravaillé.,Travail fait rapidement.
Mémoire - Physique,J'ai utilisé l'IA pour reformuler mes idées.,J'ai eu du mal à comprendre certaines consignes.
Rapport de stage - Eco,Je me suis aidé de l'IA pour résumer un texte.,"Premier essai, pas encore au point."
Compte rendu,J'ai demandé à l'IA de générer un plan.,Pas totalement satisfait du rendu.
Rendu du 24 May 2023,L'IA m'a donné des exemples concrets.,Pas totalement satisfait du rendu.
Exposé 6,L'IA m'a aidé à corriger mes fautes d'orthographe.,Travail fait rapidement.
Mémoire,Je me suis aidé de l'IA pour résumer un texte.,J'ai passé beaucoup de temps dessus.
Exposé 13,J'ai demandé à l'IA de générer un plan.,"Premier essai, pas encore au point."
Projet - Eco,L'IA m'a aidé à corriger mes fautes d'orthographe.,"Travail fait en retard, à améliorer."
Mémoire 23,L'IA m'a aidé à corriger mes fautes d'orthographe.,"Premier essai, pas encore au point."
Compte rendu - Eco,J'ai demandé à l'IA de générer un plan.,À discuter avec le professeur.
Exposé,Je me suis aidé de l'IA pour résumer un texte.,Travail fait rapidement.
Rendu du 07 November 2024,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,"Premier essai, pas encore au point."
Dissertation 14,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,Travail fait rapidement.
Analyse,J'ai utilisé l'IA pour vérifier la grammaire.,J'ai passé beaucoup de temps dessus.
Rendu du 25 November 2023,L'IA m'a permis de mieux structurer mes phrases.,J'ai appris beaucoup en le faisant.
Synthèse - Info,L'IA m'a aidé à clarifier certains concepts.,À discuter avec le professeur.
Compte rendu - Eco,J'ai demandé à l'IA de générer un plan.,Pas totalement satisfait du rendu.
Compte rendu - Philo,J'ai utilisé l'IA pour vérifier la grammaire.,J'ai appris beaucoup en le faisant.
Synthèse - Eco,J'ai demandé à l'IA de générer un plan.,J'ai eu du mal à comprendre certaines consignes.
Présentation - Physique,J'ai utilisé l'IA pour vérifier la grammaire.,J'ai appris beaucoup en le faisant.
Synthèse,L'IA m'a aidé à clarifier certains concepts.,À discuter avec le professeur.
Dissertation - Info,L'IA m'a aidé à corriger mes fautes d'orthographe.,"Travail fait en retard, à améliorer."
Analyse,L'IA m'a aidé à corriger mes fautes d'orthographe.,Je pense que je peux faire mieux.
Exposé 22,J'ai demandé à l'IA de générer un plan.,Travail fait rapidement.
Présentation 50,Je me suis aidé de l'IA pour résumer un texte.,Je pense que je peux faire mieux.
Exposé,J'ai utilisé l'IA pour vérifier la grammaire.,À discuter avec le professeur.
Rapport de stage,Je me suis aidé de l'IA pour résumer un texte.,À revoir pour la prochaine fois.
Rendu du 03 August 2025,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,J'ai passé beaucoup de temps dessus.
Synthèse 4,J'ai demandé à l'IA de générer un plan.,J'ai eu du mal à comprendre certaines consignes.
Exposé,Je me suis aidé de l'IA pour résumer un texte.,À revoir pour la prochaine fois.
Analyse 17,L'IA m'a aidé à corriger mes fautes d'orthographe.,J'ai appris beaucoup en le faisant.
Mémoire,J'ai demandé à l'IA de générer un plan.,J'ai eu du mal à comprendre certaines consignes.
Présentation,L'IA m'a donné des exemples concrets.,À discuter avec le professeur.
Rapport de stage - Philo,L'IA m'a donné des exemples concrets.,J'ai passé beaucoup de temps dessus.
Exposé 17,L'IA m'a donné des exemples concrets.,"Travail fait en retard, à améliorer."
Synthèse 47,L'IA m'a permis de mieux structurer mes phrases.,J'ai passé beaucoup de temps dessus.
Exposé 22,J'ai utilisé l'IA pour vérifier la grammaire.,À discuter avec le professeur.
Compte rendu 42,J'ai utilisé l'IA pour reformuler mes idées.,Je pense que je peux faire mieux.
Projet,L'IA m'a aidé à clarifier certains concepts.,J'ai passé beaucoup de temps dessus.
Rapport de stage,J'ai utilisé l'IA pour reformuler mes idées.,J'ai passé beaucoup de temps dessus.
Analyse - Physique,J'ai demandé à l'IA de générer un plan.,"Travail fait en retard, à améliorer."
Rapport de stage - Philo,J'ai utilisé l'IA pour reformuler mes idées.,J'ai eu du mal à comprendre certaines consignes.
Analyse - Eco,Je me suis aidé de l'IA pour résumer un texte.,Pas totalement satisfait du rendu.
Rendu du 25 April 2022,L'IA m'a donné des exemples concrets.,J'ai passé beaucoup de temps dessus.
Présentation,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,Pas totalement satisfait du rendu.
Rendu du 25 May 2024,L'IA m'a donné des exemples concrets.,J'ai passé beaucoup de temps dessus.
Présentation,J'ai utilisé l'IA pour reformuler mes idées.,"Premier essai, pas encore au point."
Rendu du 20 July 2023,L'IA m'a permis de mieux structurer mes phrases.,"Premier essai, pas encore au point."
Exposé - Math,L'IA m'a donné des exemples concrets.,Travail fait rapidement.
Exposé,L'IA m'a aidé à clarifier certains concepts.,J'ai passé beaucoup de temps dessus.
Rendu du 07 February 2024,L'IA m'a permis de mieux structurer mes phrases.,Travail fait rapidement.
Analyse 11,L'IA m'a permis de mieux structurer mes phrases.,Travail fait rapidement.
Rapport de stage - Physique,J'ai utilisé l'IA pour vérifier la grammaire.,À revoir pour la prochaine fois.
Mémoire - Eco,J'ai utilisé l'IA pour vérifier la grammaire.,J'ai passé beaucoup de temps dessus.
Synthèse - Info,L'IA m'a permis de mieux structurer mes phrases.,À discuter avec le professeur.
Exposé 34,J'ai demandé à l'IA de générer un plan.,"Premier essai, pas encore au point."
Analyse - Info,L'IA m'a aidé à clarifier certains concepts.,À discuter avec le professeur.
